1,0.998459319,0.992959119,0.982544599,0.968049306,0.935891712,0.93534026,0.932144334,0.931751872,0.926430615,0.923321139,0.918888775,0.917030483,0.911639361,0.907129682,0.902402109,0.896946675,0.888773486,0.877134367,0.860750213,0.84500197,0.831329156,0.819119695,0.807827754,0.796605604,0.786554638,0.774125984,0.763692083,0.75412887,0.744273823,0.734216226,0.721137528,0.698803347,0.670189828,0.648595259,0.632936382,0.616540526,0.600130851,0.58663707,0.57044149,0.55654067,0.541626641,0.528993811,0.5180674,0.494511874,0.476965753,0.467681175,0.459943411,0.467091314,0.466125719,0.465891941,0.460384183,0.44765766,0.441378795,0.41992938,0.402770275,0.409048639,0.407614656,0.396021594,0.388023676,0.37441428,0.327591227
0.998459319,1,0.996082278,0.986394923,0.972268175,0.937204379,0.933767512,0.929590027,0.928836303,0.923372977,0.920334784,0.915475852,0.912990886,0.906737398,0.901559172,0.896179331,0.890297784,0.881662523,0.869699785,0.852589636,0.836312297,0.822782849,0.810458847,0.799463856,0.788538167,0.778435229,0.765844047,0.755309136,0.745418032,0.735529894,0.725528527,0.712604437,0.691230242,0.663650097,0.642851442,0.627911218,0.612094672,0.596170832,0.582828669,0.5667213,0.55302029,0.538275353,0.525393138,0.515402026,0.491995546,0.474471605,0.46527468,0.457684886,0.465508019,0.464989384,0.464672388,0.45892737,0.445960781,0.440101928,0.418578711,0.401214002,0.407688681,0.405891106,0.394456219,0.387127235,0.374517227,0.327475695
0.992959119,0.996082278,1,0.992649681,0.980086257,0.941197598,0.932602717,0.926505266,0.924007674,0.917523889,0.913586346,0.907977885,0.904686047,0.896912271,0.890031983,0.883376006,0.875689545,0.864581272,0.850486709,0.831422657,0.814069837,0.799595438,0.786465899,0.775232085,0.76416978,0.753866668,0.741140232,0.73054547,0.720452785,0.710961627,0.701394512,0.688744127,0.668279624,0.641661255,0.621614187,0.607454047,0.592405222,0.577170682,0.563905922,0.54771459,0.53452887,0.520236877,0.507911645,0.499247836,0.476489272,0.459554239,0.450632108,0.443887177,0.453676323,0.45406344,0.454152128,0.447873723,0.434358458,0.428919977,0.40719958,0.38984341,0.397056695,0.395959027,0.384472121,0.379463066,0.366941903,0.319627396
0.982544599,0.986394923,0.992649681,1,0.991868613,0.950464336,0.931563247,0.922118516,0.917281952,0.908226354,0.901735251,0.894372183,0.888666445,0.87829616,0.869775534,0.862499538,0.854123051,0.840604566,0.824033973,0.802856644,0.783631523,0.767268157,0.753425444,0.742402848,0.730649645,0.71952788,0.707013849,0.696663368,0.686897701,0.677316536,0.668071521,0.655568121,0.635949994,0.610222984,0.59033425,0.576468647,0.561786372,0.545516568,0.532012677,0.516083694,0.504048834,0.490431526,0.479238029,0.474326737,0.451941391,0.436068643,0.429005528,0.423980829,0.437159862,0.439031229,0.43911906,0.432376218,0.41795681,0.412327683,0.39071817,0.373967595,0.381848592,0.382643147,0.371369841,0.368779338,0.357389576,0.309845437
0.968049306,0.972268175,0.980086257,0.991868613,1,0.962264296,0.934853114,0.92235594,0.914208237,0.902171642,0.892493486,0.883087807,0.874993779,0.862778465,0.852803082,0.843630234,0.833315659,0.816144288,0.797090103,0.773647699,0.752093427,0.73418228,0.719758912,0.708530778,0.695805176,0.6838687,0.670988645,0.660532586,0.651228551,0.641719672,0.632237674,0.619768824,0.60036381,0.57545881,0.554978237,0.540885496,0.526141485,0.509086783,0.495417398,0.480078437,0.469347369,0.456101348,0.4455791,0.441320331,0.420154846,0.404865399,0.400049713,0.395769563,0.410990864,0.414447111,0.414626756,0.407621549,0.392294122,0.385783148,0.36470322,0.348892179,0.357830909,0.361144444,0.347895826,0.346769536,0.335928741,0.287061335
0.935891712,0.937204379,0.941197598,0.950464336,0.962264296,1,0.962615197,0.946983083,0.932736048,0.916504479,0.900697611,0.88844878,0.877582842,0.864031331,0.850833987,0.83720861,0.823523241,0.800934568,0.777560336,0.75123647,0.725236033,0.703276899,0.686195477,0.673138508,0.657750742,0.642103499,0.626024605,0.611941667,0.600548216,0.588997705,0.577499384,0.563139923,0.537065551,0.506654407,0.484245782,0.469499474,0.453353691,0.436416368,0.421481671,0.405428093,0.393791269,0.380915465,0.37194313,0.36856771,0.347857881,0.330967414,0.323162605,0.321046152,0.333837862,0.336077484,0.335971173,0.329302063,0.315903531,0.31237264,0.292619233,0.28024803,0.290766108,0.306970917,0.299373684,0.297351745,0.290186844,0.244808717
0.93534026,0.933767512,0.932602717,0.931563247,0.934853114,0.962615197,1,0.990116513,0.975788829,0.961626511,0.947901807,0.936198102,0.923631053,0.907921861,0.89232773,0.877831671,0.863571118,0.838276836,0.812031528,0.781002635,0.752320254,0.729561627,0.71069209,0.694875287,0.678554053,0.664029001,0.647212006,0.631109273,0.61715718,0.602721669,0.588311292,0.572201368,0.542964437,0.509879102,0.485605758,0.468426247,0.451981143,0.435643477,0.421173623,0.404768931,0.391713589,0.378805455,0.371762114,0.364754462,0.342586661,0.326163442,0.317761408,0.313455213,0.322883212,0.326897555,0.326786547,0.320791399,0.306947067,0.305667553,0.287341638,0.275970914,0.286063278,0.300263857,0.293958754,0.290136746,0.282338477,0.24612474
0.932144334,0.929590027,0.926505266,0.922118516,0.92235594,0.946983083,0.990116513,1,0.989689204,0.975580866,0.961221799,0.948766314,0.935866119,0.920979743,0.905594068,0.890796992,0.875864129,0.848031444,0.820169896,0.788388068,0.760461637,0.737174069,0.718138704,0.702866619,0.685968272,0.671563802,0.654484046,0.637750236,0.624565342,0.610451743,0.595774089,0.579109592,0.546793309,0.510790181,0.486449733,0.468315941,0.450400928,0.433411425,0.418927736,0.402123223,0.388393163,0.374883426,0.368103453,0.357924339,0.33522212,0.318370632,0.309724837,0.305682446,0.313064776,0.316347853,0.31615676,0.310549151,0.297864416,0.298356521,0.281200152,0.271399645,0.283219496,0.293617699,0.287088479,0.28384103,0.277461634,0.243767437
0.931751872,0.928836303,0.924007674,0.917281952,0.914208237,0.932736048,0.975788829,0.989689204,1,0.990692102,0.976279079,0.96326139,0.949927381,0.935380214,0.920197544,0.905478473,0.889847615,0.86022836,0.832742946,0.801648,0.774197968,0.750437814,0.730425623,0.713926358,0.695476994,0.679925434,0.662604323,0.645538715,0.63210789,0.617992508,0.603504205,0.586348664,0.554477063,0.518415584,0.49209809,0.474119641,0.455368512,0.437661685,0.423477464,0.406548167,0.39156495,0.377626453,0.369422885,0.356726995,0.333375827,0.316061615,0.307808198,0.303464717,0.309172957,0.313023066,0.313680039,0.30806698,0.295076975,0.295461037,0.278371488,0.268622071,0.282411518,0.290206583,0.285660879,0.282668509,0.276289052,0.24618971
0.926430615,0.923372977,0.917523889,0.908226354,0.902171642,0.916504479,0.961626511,0.975580866,0.990692102,1,0.99060392,0.977076607,0.963343377,0.948772358,0.933778755,0.918866639,0.902998893,0.872080552,0.843009308,0.810775785,0.781796847,0.757163377,0.736115563,0.71727707,0.697503117,0.681458848,0.663781344,0.64639929,0.632348726,0.618139584,0.603625471,0.586337604,0.555585542,0.520652476,0.493648277,0.474623746,0.455144819,0.437389777,0.424032826,0.407091063,0.392164268,0.377080765,0.367321133,0.353822231,0.33052228,0.312790035,0.30580899,0.301518184,0.305559435,0.310789045,0.311188137,0.306296417,0.295131464,0.295872886,0.278990978,0.267324448,0.282158234,0.292110467,0.289709619,0.286648955,0.279832113,0.251575366
